sim_time,arrived,tyre_pm,wait_time,delta_wait_time
670,1,3.5235598468265,631.0,48.0
671,0,2.748907561127753,681.0,50.0
672,0,4.04976497274414,732.0,51.0
673,1,2.8117434123372784,785.0,53.0
674,0,8.956800532186541,839.0,54.0
675,0,12.179142093571231,893.0,54.0
676,0,15.773361670367004,947.0,54.0
677,0,9.233995806408032,1001.0,54.0
678,0,5.182720378189601,1056.0,55.0
679,0,1.3649971138234998,1112.0,56.0
680,0,1.2872534663148647,1133.0,21.0
681,0,3.253026624759061,1189.0,56.0
682,0,2.5365772150912806,1245.0,56.0
683,0,7.868847252294156,1301.0,56.0
684,0,13.42189888090837,1357.0,56.0
685,0,19.108098035655665,1413.0,56.0
686,0,11.09415955030022,1469.0,56.0
687,0,4.117763030036384,1526.0,57.0
688,0,3.054129954933994,1490.0,-36.0
689,0,4.500762090356108,1455.0,-35.0
690,0,5.507845791326817,1432.0,-23.0
691,0,10.464771550091697,1408.0,-24.0
692,0,15.110178623514267,1396.0,-12.0
693,0,28.51470691689948,1383.0,-13.0
694,0,37.103705255345254,1379.0,-4.0
695,0,38.744397385902595,1374.0,-5.0
696,2,36.2977187726034,1383.0,9.0
697,0,22.05830806650255,1410.0,27.0
698,0,17.406332588915777,1428.0,18.0
699,0,13.936738557988543,1451.0,23.0
700,0,16.99908937942404,1480.0,29.0
701,0,17.058037140338723,1523.0,43.0
702,2,29.526935498311584,1554.0,31.0
703,0,32.27747165666966,1589.0,35.0
704,1,33.41652397147659,1629.0,40.0
705,1,19.00267762195726,1669.0,40.0
706,1,20.36375810126201,1709.0,40.0
707,2,16.813482705680034,1749.0,40.0
708,1,16.608940659686933,1789.0,40.0
709,0,15.252092479907635,1829.0,40.0
710,1,12.005500451216898,1869.0,40.0
711,0,10.055661707350579,1909.0,40.0
712,0,9.849860434264809,1949.0,40.0
713,3,10.679903804660034,1989.0,40.0
714,0,8.559152697892072,2029.0,40.0
715,3,9.549514809789237,2069.0,40.0
716,1,5.699952314970515,2109.0,40.0
717,1,4.576104718889681,2149.0,40.0
718,1,1.9058058895707095,2189.0,40.0
719,0,0.6303932682537022,2229.0,40.0
720,2,1.0082240394312194,2269.0,40.0
721,1,6.1799540306196725,2309.0,40.0
722,2,13.196854770699508,2349.0,40.0
723,1,12.128281880898722,2235.0,-114.0
724,1,17.36762447008185,2122.0,-113.0
725,2,9.082044463961223,2007.0,-115.0
726,1,12.025616229198345,1893.0,-114.0
727,2,11.85389830677343,1778.0,-115.0
728,1,18.210109952125613,1664.0,-114.0
729,1,28.823788088411547,1549.0,-115.0
730,0,42.52435915565325,1578.0,29.0
731,2,47.17146411990019,1392.0,-186.0
732,0,48.16354915165864,1205.0,-187.0
733,0,41.214114772539865,1086.0,-119.0
734,0,38.1903188180711,967.0,-119.0
735,0,22.72705292605416,848.0,-119.0
736,0,24.889759975228984,729.0,-119.0
737,2,19.094965027697615,611.0,-118.0
738,0,28.281651075386424,494.0,-117.0
739,1,27.29586920461266,517.0,23.0
740,1,28.97262265256415,400.0,-117.0
741,0,31.484280235423054,284.0,-116.0
742,1,24.44541170364771,171.0,-113.0
743,0,22.30112593689354,197.0,26.0
744,1,20.430829593218,224.0,27.0
745,1,18.001447213822257,253.0,29.0
746,1,13.670039875387449,283.0,30.0
747,1,15.813282258747972,314.0,31.0
748,0,19.609358549446906,346.0,32.0
749,2,22.149528861009298,380.0,34.0
750,0,23.931969891296458,415.0,35.0
751,0,12.220022603171348,452.0,37.0
752,1,7.105950028124997,490.0,38.0
753,0,5.825730231047345,531.0,41.0
754,0,4.666920262554842,576.0,45.0
755,1,6.7482290422680515,623.0,47.0
756,0,4.669902995863674,672.0,49.0
757,0,10.368376799178955,720.0,48.0
758,0,18.131534340778074,770.0,50.0
759,0,16.096371936439024,821.0,51.0
760,0,11.391315008472429,873.0,52.0
761,0,5.905837971138427,927.0,54.0
762,0,2.6150383807641706,982.0,55.0
763,0,4.279393951480397,1038.0,56.0
764,0,3.662722502026184,1094.0,56.0
765,0,4.023820115186564,1150.0,56.0
766,0,10.149410872743502,1137.0,-13.0
767,0,16.38521716019476,1191.0,54.0
768,0,24.641891616936423,1245.0,54.0
769,0,24.270964994830884,1299.0,54.0
770,0,10.533939101151173,1355.0,56.0
771,0,2.5389094418763074,1412.0,57.0
772,0,1.0604579777737357,1472.0,60.0
773,0,2.5791695032549873,1532.0,60.0
774,1,1.5485041845281788,1493.0,-39.0
775,0,8.172134957710432,1467.0,-26.0
776,0,17.810476847896854,1441.0,-26.0
777,0,19.68754651255987,1424.0,-17.0
778,0,18.548516985602895,1408.0,-16.0
779,1,15.99446563800014,1407.0,-1.0
780,1,11.706896269336148,1406.0,-1.0
781,0,12.272549700270583,1436.0,30.0
782,0,10.914516756986782,1444.0,8.0
783,0,17.53460901670443,1458.0,14.0
784,0,18.840580472674507,1489.0,31.0
785,0,30.735051057284487,1508.0,19.0
786,1,30.448641012378758,1534.0,26.0
787,0,31.900107467178728,1560.0,26.0
788,0,18.660552481591683,1599.0,39.0
789,1,23.116736943472247,1638.0,39.0
790,2,20.45092733551787,1677.0,39.0
791,1,20.0666614372914,1716.0,39.0
792,1,19.48348253685767,1755.0,39.0
793,1,18.97335680909418,1794.0,39.0
794,1,15.93686474749652,1833.0,39.0
795,1,20.146336949668616,1872.0,39.0
796,1,16.681730777034183,1911.0,39.0
797,1,8.995745069394816,1950.0,39.0
798,3,11.081567055917908,1989.0,39.0
799,0,13.221833696452004,2028.0,39.0
800,0,12.966708196419106,2067.0,39.0
801,0,19.39679724215444,2106.0,39.0
802,3,20.2978949326912,2145.0,39.0
803,1,20.985897122440093,2184.0,39.0
804,0,17.433665407184975,2223.0,39.0
805,1,13.389531311255885,2264.0,41.0
806,1,9.299483995105174,2306.0,42.0
807,0,3.475024168140317,2350.0,44.0
808,2,1.8862049438971122,2395.0,45.0
809,1,3.3998520383170705,2283.0,-112.0
810,2,4.57846810333615,2172.0,-111.0
811,0,5.46174062894083,2062.0,-110.0
812,2,10.49614949171281,1953.0,-109.0
813,1,9.966550142101953,1842.0,-111.0
814,1,20.01473830599905,1728.0,-114.0
815,1,27.677279768845885,1614.0,-114.0
816,2,31.412962513307548,1499.0,-115.0
817,0,27.397404385903506,1360.0,-139.0
818,1,24.965414100104482,1259.0,-101.0
819,1,25.185746042560044,1114.0,-145.0
820,0,23.574457434320365,984.0,-130.0
821,0,23.690820313468887,865.0,-119.0
822,0,25.07337272332939,746.0,-119.0
823,1,22.15839726747825,700.0,-46.0
824,0,24.21835089998655,583.0,-117.0
825,1,19.921242513566458,465.0,-118.0
826,2,20.316878879864756,421.0,-44.0
827,0,14.263688337209853,307.0,-114.0
828,0,15.927762728703891,193.0,-114.0
829,0,15.715593428071314,219.0,26.0
830,0,20.625993852552817,246.0,27.0
831,1,23.283649216165472,275.0,29.0
832,2,21.389560007601176,305.0,30.0
833,1,25.577066849790313,336.0,31.0
834,0,17.488080910752167,368.0,32.0
835,1,11.246087083272013,404.0,36.0
836,0,9.576001638229641,440.0,36.0
837,2,6.709873161483677,480.0,40.0
838,0,6.337915507497807,518.0,38.0
839,0,8.726454472323837,560.0,42.0
840,0,14.441997635250154,604.0,44.0
841,0,17.795786096687355,648.0,44.0
842,0,15.930988242943885,694.0,46.0
843,0,8.952802378030952,742.0,48.0
844,0,3.354021213140686,792.0,50.0
845,0,3.3588251405194525,844.0,52.0
846,0,2.4652023847516555,898.0,54.0
847,0,2.6623680019844307,952.0,54.0
848,0,7.782481669736469,1006.0,54.0
849,0,11.278818282166554,1060.0,54.0
850,0,16.357709032040866,1114.0,54.0
851,1,14.407356526883278,1168.0,54.0
852,1,8.029447503810603,1130.0,-38.0
853,1,1.5172418294102927,1184.0,54.0
854,1,0.7992338906774468,1238.0,54.0
855,0,1.1733900858895367,1294.0,56.0
856,0,2.03658963086641,1350.0,56.0
857,0,3.4398208663510412,1406.0,56.0
858,0,8.39127406250404,1462.0,56.0
859,0,11.388526252577872,1518.0,56.0
860,0,13.286111244228227,1488.0,-30.0
861,0,13.627562573357494,1456.0,-32.0
862,0,10.357835899554315,1436.0,-20.0
863,0,7.054982133551221,1415.0,-21.0
864,0,7.013360221508819,1409.0,-6.0
865,0,12.499389505909583,1401.0,-8.0
866,1,13.32667249060584,1402.0,1.0
867,0,15.49935449844571,1403.0,1.0
868,1,24.063098202753782,1414.0,11.0
869,0,31.52126925023476,1426.0,12.0
870,0,30.50420828636065,1457.0,31.0
871,0,29.539896180260556,1478.0,21.0
872,0,23.576664279289773,1506.0,28.0
873,0,21.261483239704948,1542.0,36.0
874,0,29.66436380234955,1578.0,36.0
875,2,38.56762692098207,1614.0,36.0
876,2,45.16571855508671,1650.0,36.0
877,0,38.13592250746013,1686.0,36.0
878,1,31.829859995180634,1724.0,38.0
879,1,18.299170585113657,1764.0,40.0
880,2,14.343944830551909,1806.0,42.0
881,0,11.01795200492207,1848.0,42.0
882,1,11.168640700506135,1890.0,42.0
883,3,10.627883860216244,1932.0,42.0
884,0,8.226866517182318,1974.0,42.0
885,2,8.367988323316235,2016.0,42.0
886,0,7.849252629176775,2058.0,42.0
887,3,8.506055976548643,2100.0,42.0
888,1,7.323801322086787,2142.0,42.0
889,1,2.6784436447475546,2184.0,42.0
890,1,2.096826591046657,2226.0,42.0
891,0,2.50288755102083,2268.0,42.0
892,1,2.362888770690187,2310.0,42.0
893,1,5.498427924738577,2352.0,42.0
894,0,6.471024273277261,2394.0,42.0
895,1,11.01072071367545,2278.0,-116.0
896,0,15.91658013440925,2164.0,-114.0
897,4,18.046079517800084,2048.0,-116.0
898,0,13.711250317533299,1932.0,-116.0
899,1,14.498129674116022,1816.0,-116.0
900,2,11.591687452139526,1700.0,-116.0
901,1,17.563362001183204,1582.0,-118.0
902,1,19.475876081862914,1465.0,-117.0
903,0,36.17334853772718,1299.0,-166.0
904,0,36.29902657018087,1130.0,-169.0
905,0,43.427325037410704,1083.0,-47.0
906,0,29.770159835232977,962.0,-121.0
907,0,28.472443051602422,845.0,-117.0
908,0,28.318869624591574,728.0,-117.0
909,0,32.16564811341335,685.0,-43.0
910,0,32.17200193006735,637.0,-48.0
911,0,30.869105016885953,523.0,-114.0
912,2,22.95434827658502,410.0,-113.0
913,1,21.818465624361345,368.0,-42.0
914,1,16.92203601988004,257.0,-111.0
915,1,14.919912663524993,288.0,31.0
916,1,13.62931924663412,320.0,32.0
917,0,19.286206807770164,352.0,32.0
918,1,17.3315856852931,386.0,34.0
919,2,18.033181651039047,421.0,35.0
920,0,14.800908794119577,458.0,37.0
921,2,11.27762180304947,497.0,39.0
922,0,15.588311794721973,537.0,40.0
923,1,19.5534201035071,578.0,41.0
924,1,15.508251564790074,622.0,44.0
925,0,10.242213597470673,667.0,45.0
926,0,5.538552442119487,714.0,47.0
927,0,2.464682286899617,762.0,48.0
928,0,4.196628474504331,812.0,50.0
929,0,2.967482943935107,863.0,51.0
930,0,1.9412800573211022,915.0,52.0
931,0,4.654637630183881,968.0,53.0
932,1,9.859355262983037,1022.0,54.0
933,0,9.814333549601882,1076.0,54.0
934,1,10.198520150911296,1130.0,54.0
935,2,3.338134556370549,1184.0,54.0
936,0,2.0163610536701713,1239.0,55.0
937,0,6.00756332636508,1295.0,56.0
938,0,4.6657430511000255,1230.0,-65.0
939,0,7.098706778502632,1230.0,0.0
940,0,10.635670645452567,1250.0,20.0
941,0,17.11854996460876,1289.0,39.0
942,1,23.52183219214285,1337.0,48.0
943,0,37.37949860796775,1385.0,48.0
944,0,42.08950455413134,1434.0,49.0
945,1,29.301868048239957,1486.0,52.0
946,1,22.40096670860889,1440.0,-46.0
947,0,16.044924614487027,1398.0,-42.0
948,0,13.618841821452069,1368.0,-30.0
949,1,8.949518171567293,1340.0,-28.0
950,0,12.127978016544903,1314.0,-26.0
951,0,18.331556797730155,1288.0,-26.0
952,0,23.47928299570711,1326.0,38.0
953,0,29.94529417950016,1361.0,35.0
954,2,25.41144128171299,1408.0,47.0
955,2,21.39074920780569,1456.0,48.0
956,0,23.30100987619073,1505.0,49.0
957,0,17.83484682490891,1555.0,50.0
958,0,14.274776689245051,1605.0,50.0
959,1,11.325552188192662,1656.0,51.0
960,0,14.032021514663658,1708.0,52.0
961,2,18.245658020378904,1760.0,52.0
962,0,13.92577969214426,1812.0,52.0
963,2,9.762493343703873,1865.0,53.0
964,1,7.073517775679672,1919.0,54.0
965,1,5.791506888086343,1974.0,55.0
966,2,3.7974159206064804,2029.0,55.0
967,0,6.919825947356218,2085.0,56.0
968,0,10.57162994455162,2141.0,56.0
969,2,19.008597995189334,2197.0,56.0
970,0,21.568931163899986,2253.0,56.0
971,2,12.284739371535805,2311.0,58.0
972,0,7.973254116730303,2370.0,59.0
973,1,3.7800601809312337,2431.0,61.0
974,1,4.666291145983779,2492.0,61.0
975,0,6.967109703592263,2554.0,62.0
976,1,7.355928188134147,2616.0,62.0
977,0,6.6501510308814,2678.0,62.0
978,0,8.537058694846964,2740.0,62.0
979,0,13.429247768047691,2802.0,62.0
980,0,19.995401760320128,2864.0,62.0
981,0,21.53133139370904,2771.0,-93.0
982,0,28.719029991207417,2679.0,-92.0
983,0,26.840773611884504,2588.0,-91.0
984,0,24.215283794036818,2499.0,-89.0
985,0,21.48325774279161,2410.0,-89.0
986,0,16.484084972764958,2321.0,-89.0
987,0,18.443376642434526,2234.0,-87.0
988,0,29.218550507274124,2145.0,-89.0
989,0,35.084021280730695,1966.0,-179.0
990,0,36.28179119894778,1789.0,-177.0
991,0,36.00565239630712,1695.0,-94.0
992,0,28.453023283364892,1528.0,-167.0
993,0,28.91899677435436,1444.0,-84.0
994,0,30.150931168946165,1291.0,-153.0
995,2,33.12017976037556,1147.0,-144.0
996,0,42.90461178757942,1005.0,-142.0
997,1,39.335124537054035,944.0,-61.0
998,1,44.66081936859454,812.0,-132.0
999,1,39.66135313759799,700.0,-112.0
1000,1,35.02804225665354,648.0,-52.0
1001,0,28.01938682733993,672.0,24.0
1002,0,36.78271350478465,704.0,32.0
1003,1,39.46407585403777,734.0,30.0
1004,1,40.5126084165162,769.0,35.0
1005,1,37.82109436720172,804.0,35.0
1006,0,39.381519701094554,842.0,38.0
1007,2,37.20755217244119,882.0,40.0
1008,1,28.472140558667206,925.0,43.0
1009,2,23.818809766340333,968.0,43.0
1010,0,20.192337108087198,1013.0,45.0
1011,3,22.459028232987976,1060.0,47.0
1012,0,19.605648324051803,1108.0,48.0
1013,1,26.32274741482862,1157.0,49.0
1014,1,17.620659232708224,1208.0,51.0
1015,1,14.947041791093287,1258.0,50.0
1016,2,10.80028229935336,1311.0,53.0
1017,0,15.575918350349125,1368.0,57.0
1018,0,18.75866330803516,1425.0,57.0
1019,3,13.194433464714278,1485.0,60.0
1020,0,13.212414041552766,1545.0,60.0
1021,0,7.860197832032168,1606.0,61.0
1022,0,4.372883157131771,1667.0,61.0
1023,3,3.3930111456743974,1729.0,62.0
1024,1,14.60298383368236,1631.0,-98.0
1025,2,28.993793500203033,1536.0,-95.0
1026,1,31.77068514764388,1440.0,-96.0
1027,1,22.72377771369664,1360.0,-80.0
1028,1,13.631441359192769,1302.0,-58.0
1029,1,14.23503635286778,1264.0,-38.0
1030,0,16.815246295684428,1246.0,-18.0
1031,2,22.36036644009173,1250.0,4.0
1032,1,26.196573013111447,1178.0,-72.0
1033,0,32.799964833267566,1123.0,-55.0
1034,0,42.12011194484228,1138.0,15.0
1035,0,40.4334643955614,1158.0,20.0
1036,0,38.28744120605213,1205.0,47.0
1037,0,22.419347627895494,1253.0,48.0
1038,0,16.141678764086123,1304.0,51.0
1039,1,14.781855012249194,1358.0,54.0
1040,1,10.683414446770003,1412.0,54.0
1041,1,15.377655852962809,1468.0,56.0
1042,1,9.13741281477189,1526.0,58.0
1043,0,12.726781425272423,1585.0,59.0
1044,1,13.183616354757458,1645.0,60.0
1045,0,10.932695364000258,1705.0,60.0
1046,1,5.769476181038487,1769.0,64.0
1047,2,4.627210307560037,1834.0,65.0
1048,1,7.486673167227825,1899.0,65.0
1049,1,8.248208424263808,1964.0,65.0
1050,1,14.172522486686931,2029.0,65.0
1051,0,13.181880141170693,2094.0,65.0
1052,1,14.666532845579162,2161.0,67.0
1053,1,17.37378161092983,2228.0,67.0
1054,0,15.144410258401985,2296.0,68.0
1055,0,7.983807231346705,2364.0,68.0
1056,0,1.9239048796675378,2433.0,69.0
1057,0,6.289826566194553,2503.0,70.0
1058,0,4.804086685222055,2574.0,71.0
1059,0,2.5202027397038176,2645.0,71.0
1060,0,9.51615108127528,2716.0,71.0
1061,0,21.30915798592001,2787.0,71.0
1062,0,21.92090611365228,2858.0,71.0
1063,0,19.011842132410454,2930.0,72.0
1064,0,4.891518623254023,3004.0,74.0
1065,0,1.4924255080357303,3079.0,75.0
1066,3,1.1434392540397293,3154.0,75.0
1067,0,2.099362034597652,3077.0,-77.0
1068,1,6.614698329211071,2999.0,-78.0
1069,0,15.769108654415566,2921.0,-78.0
1070,0,20.699922117240483,2842.0,-79.0
1071,0,26.056388010695507,2762.0,-80.0
1072,0,26.668777887531128,2683.0,-79.0
1073,0,19.254050936888923,2603.0,-80.0
1074,0,17.898293795554736,2524.0,-79.0
1075,0,19.54668312680215,2424.0,-100.0
1076,0,19.999115039743625,2321.0,-103.0
1077,0,24.918961022740387,2156.0,-165.0
1078,0,31.270927982432497,1992.0,-164.0
1079,0,32.950752329690495,1837.0,-155.0
1080,1,41.530867111810636,1679.0,-158.0
1081,1,37.63456664066365,1606.0,-73.0
1082,0,38.501780818363436,1463.0,-143.0
1083,1,36.594124254385235,1333.0,-130.0
1084,1,38.399245368188666,1205.0,-128.0
1085,1,36.54107861674759,1168.0,-37.0
1086,0,38.74857723492199,1048.0,-120.0
1087,1,37.64482142661915,1077.0,29.0
1088,0,49.583761059010016,1105.0,28.0
1089,1,42.11559199585683,1134.0,29.0
1090,2,50.4814440756227,1176.0,42.0
1091,1,48.86350224259073,1219.0,43.0
1092,1,42.27605791744915,1262.0,43.0
1093,0,45.000707812638225,1308.0,46.0
1094,1,39.5431439283491,1357.0,49.0
1095,2,37.45524782073923,1406.0,49.0
1096,0,27.36693190826866,1459.0,53.0
1097,1,28.085118285491994,1513.0,54.0
1098,1,24.00465659036075,1571.0,58.0
1099,0,17.296754195119153,1630.0,59.0
1100,1,12.800721342029492,1691.0,61.0
1101,1,13.457414225461346,1752.0,61.0
1102,2,8.182342374274956,1811.0,59.0
1103,0,10.67987390342974,1875.0,64.0
1104,2,9.8709383323857,1940.0,65.0
1105,2,8.986484096104185,2006.0,66.0
1106,2,11.520249712347859,2072.0,66.0
1107,1,14.070563622195202,2139.0,67.0
1108,0,20.141377246621936,2206.0,67.0
1109,1,21.812845188600907,2274.0,68.0
1110,1,19.420830387399285,2185.0,-89.0
1111,1,13.525607304936653,2098.0,-87.0
1112,0,9.354169650801934,2010.0,-88.0
1113,1,8.233720623850237,1925.0,-85.0
1114,0,11.656515681780235,1838.0,-87.0
1115,2,15.07848760399252,1751.0,-87.0
1116,2,26.09527877446778,1662.0,-89.0
1117,1,28.04379560602879,1574.0,-88.0
1118,0,36.13646757479094,1444.0,-130.0
1119,2,36.18457642184078,1331.0,-113.0
1120,0,34.8984693036957,1282.0,-49.0
1121,0,22.65912410139018,1334.0,52.0
1122,0,24.401579205720342,1306.0,-28.0
1123,0,24.90783074384494,1300.0,-6.0
1124,1,23.153809691262317,1315.0,15.0
1125,1,31.309591695156318,1352.0,37.0
1126,1,32.48099355500479,1402.0,50.0
1127,1,23.646561217748673,1458.0,56.0
1128,0,23.24643445381689,1516.0,58.0
1129,1,18.605178312099945,1576.0,60.0
1130,0,19.52514745984329,1639.0,63.0
1131,0,16.395979553754398,1704.0,65.0
1132,0,10.303109380934455,1770.0,66.0
1133,2,12.249302357537799,1836.0,66.0
1134,2,14.91437148145977,1904.0,68.0
1135,0,18.33870487339407,1973.0,69.0
1136,0,15.235489633849207,2046.0,73.0
1137,0,8.020433792778423,2120.0,74.0
1138,0,3.2184301754650595,2195.0,75.0
1139,0,2.7515854586732527,2274.0,79.0
1140,0,1.305615282586138,2353.0,79.0
1141,0,3.8300285901777427,2433.0,80.0
1142,0,10.994510669980741,2513.0,80.0
1143,0,16.845313952728652,2593.0,80.0
1144,1,23.573009905614928,2673.0,80.0
1145,1,13.948286917535595,2753.0,80.0
1146,2,7.152610698861922,2835.0,82.0
1147,0,1.7741188630616178,2918.0,83.0
1148,0,1.4469359072722718,3002.0,84.0
1149,0,3.3458913205623717,3088.0,86.0
1150,0,3.6014567970013758,3174.0,86.0
1151,0,6.3779987427239275,3260.0,86.0
1152,0,11.332708699133205,3346.0,86.0
1153,0,16.3080305127584,3279.0,-67.0
1154,0,26.39773758413505,3212.0,-67.0
1155,0,17.240061221934553,3146.0,-66.0
1156,0,15.41339268554852,3083.0,-63.0
1157,0,9.54634808484369,3021.0,-62.0
1158,0,12.00317013308893,2957.0,-64.0
1159,0,19.953944267646968,2893.0,-64.0
1160,0,28.892373903279243,2829.0,-64.0
1161,0,34.045569299147324,2663.0,-166.0
1162,0,41.57572164441125,2569.0,-94.0
1163,0,52.85795562961687,2411.0,-158.0
1164,0,40.716072564433524,2326.0,-85.0
1165,0,33.08915671041737,2180.0,-146.0
1166,0,38.23636979517562,2038.0,-142.0
1167,1,34.02936899499166,1971.0,-67.0
1168,1,28.150248869472932,1843.0,-128.0
1169,1,30.653956168644,1777.0,-66.0
1170,1,34.911026630569474,1663.0,-114.0
1171,0,36.63275233022552,1547.0,-116.0
1172,0,43.50575491012444,1503.0,-44.0
1173,0,36.23052583026641,1528.0,25.0
1174,0,31.767525855335485,1570.0,42.0
1175,1,27.784331374115478,1614.0,44.0
1176,1,29.638723090088227,1671.0,57.0
1177,1,26.949821859111943,1728.0,57.0
1178,1,32.83837610593958,1786.0,58.0
1179,1,28.674636852878972,1848.0,62.0
1180,3,30.3777390071013,1912.0,64.0
1181,0,26.43257754470577,1978.0,66.0
1182,1,21.830520114314908,2046.0,68.0
1183,1,22.617513435927425,2115.0,69.0
1184,1,17.323445069500107,2185.0,70.0
1185,0,12.832053195509737,2258.0,73.0
1186,2,14.193757503495565,2332.0,74.0
1187,1,10.219671316509423,2407.0,75.0
1188,1,7.526366504882785,2483.0,76.0
1189,1,2.6527715897388155,2559.0,76.0
1190,0,6.214364799782843,2635.0,76.0
1191,2,7.72301620605918,2711.0,76.0
1192,2,9.911154999401385,2787.0,76.0
1193,0,6.49013390118164,2863.0,76.0
1194,3,10.775147625480924,2939.0,76.0
1195,0,13.374996942578086,3015.0,76.0
1196,2,13.256432881173593,2933.0,-82.0
1197,1,17.592927654521898,2851.0,-82.0
1198,1,19.316081304169753,2771.0,-80.0
1199,0,31.554437286063852,2692.0,-79.0
1200,1,37.2144962326762,2612.0,-80.0
1201,0,26.851398483521077,2532.0,-80.0
1202,2,23.062047705790384,2450.0,-82.0
1203,0,15.791920218117472,2371.0,-79.0
1204,4,20.30506407392146,2212.0,-159.0
1205,0,27.8768465024193,2128.0,-84.0
1206,0,26.68653728811971,2037.0,-91.0
1207,0,27.31983023975753,1948.0,-89.0
1208,0,36.08902244350365,1864.0,-84.0
1209,1,32.99118911046466,1780.0,-84.0
1210,0,26.577270159914853,1700.0,-80.0
1211,2,32.47182227331676,1690.0,-10.0
1212,0,24.536459767954362,1635.0,-55.0
1213,1,23.61950109470151,1598.0,-37.0
1214,0,18.946616967824045,1586.0,-12.0
1215,2,17.304293248863704,1643.0,57.0
1216,0,17.157359811582342,1701.0,58.0
1217,0,15.373548756263888,1760.0,59.0
1218,1,26.57194626154061,1821.0,61.0
1219,3,28.12727321364218,1884.0,63.0
1220,0,24.38618534565571,1948.0,64.0
1221,0,19.280928863997133,2013.0,65.0
1222,0,17.32092489644047,2082.0,69.0
1223,2,12.088836183146727,2154.0,72.0
1224,2,8.417516272363443,2228.0,74.0
1225,0,12.760907201735778,2303.0,75.0
1226,0,20.360155056557296,2377.0,74.0
1227,0,20.427060045426174,2454.0,77.0
1228,0,15.014911089168992,2535.0,81.0
1229,0,8.776349232439802,2616.0,81.0
1230,0,4.634268001543937,2700.0,84.0
1231,0,4.805368837379309,2787.0,87.0
1232,0,4.214675134454027,2875.0,88.0
1233,0,5.369920965966585,2963.0,88.0
1234,0,9.380688829893227,3053.0,90.0
1235,0,16.30892645287008,3143.0,90.0
1236,0,15.548106417457737,3233.0,90.0
1237,0,11.824021163421833,3323.0,90.0
1238,0,7.459329088875075,3414.0,91.0
1239,0,6.601058190381748,3346.0,-68.0
1240,0,6.041252081412909,3280.0,-66.0
1241,0,7.459257796658181,3217.0,-63.0
1242,0,5.764294208260818,3152.0,-65.0
1243,0,10.90215008928987,3087.0,-65.0
1244,0,18.361910583236135,3020.0,-67.0
1245,2,33.7535334218156,2954.0,-66.0
1246,0,31.371389771219505,2889.0,-65.0
1247,0,20.012115797260112,2725.0,-164.0
1248,0,20.255118390972846,2566.0,-159.0
1249,0,18.65442602164837,2481.0,-85.0
1250,0,21.538489826857933,2408.0,-73.0
1251,1,23.240928438042555,2261.0,-147.0
1252,0,33.1144637298258,2124.0,-137.0
1253,1,34.287667555762724,1986.0,-138.0
1254,1,43.42646951548912,1857.0,-129.0
1255,1,38.89394850209986,1728.0,-129.0
1256,0,34.500119889543214,1700.0,-28.0
1257,1,28.875158835413792,1598.0,-102.0
1258,0,30.238429094381807,1551.0,-47.0
1259,0,27.290308107542696,1587.0,36.0
1260,0,28.67368163557873,1637.0,50.0
1261,1,31.640108927714277,1681.0,44.0
1262,2,35.92094169014631,1734.0,53.0
1263,1,38.958009687913055,1783.0,49.0
1264,2,39.99731286467668,1843.0,60.0
1265,0,39.331466979290845,1904.0,61.0
1266,0,27.391360233777746,1966.0,62.0
1267,2,26.28635589123575,2029.0,63.0
1268,0,24.101940120838684,2094.0,65.0
1269,1,21.81840718836407,2160.0,66.0
1270,1,28.40290801704375,2228.0,68.0
1271,0,23.63899855514709,2298.0,70.0
1272,1,22.664234340523222,2369.0,71.0
1273,0,13.923641986263815,2444.0,75.0
1274,3,8.630282206813645,2518.0,74.0
1275,1,7.632458738127301,2594.0,76.0
1276,2,6.822733657502262,2671.0,77.0
1277,3,5.138327878767435,2748.0,77.0
1278,1,3.8906014143440895,2825.0,77.0
1279,0,3.413584342955014,2902.0,77.0
1280,1,4.521159331596511,2979.0,77.0
1281,0,10.264631873939042,3056.0,77.0
1282,0,17.450591422677782,2980.0,-76.0
1283,3,22.453297266552298,2904.0,-76.0
1284,1,17.7798826043195,2827.0,-77.0
1285,2,12.861227841368667,2752.0,-75.0
1286,1,11.64280731086174,2677.0,-75.0
1287,0,11.38265985991362,2603.0,-74.0
1288,1,15.806521991289744,2530.0,-73.0
1289,0,14.27620274837339,2456.0,-74.0
1290,1,21.02899377319378,2314.0,-142.0
1291,0,25.489998273590434,2273.0,-41.0
1292,1,32.5789452791517,2174.0,-99.0
1293,0,37.32562210015727,2163.0,-11.0
1294,0,26.27683337691357,2082.0,-81.0
1295,2,23.06002407549008,2006.0,-76.0
1296,1,19.260916051045104,1930.0,-76.0
1297,1,16.71587517690451,1853.0,-77.0
1298,0,23.261448027807063,1847.0,-6.0
1299,1,24.901942389437618,1769.0,-78.0
1300,1,28.47904596213241,1693.0,-76.0
1301,0,29.286160462730667,1686.0,-7.0
1302,0,30.17699771852531,1746.0,60.0
1303,0,19.43337312176249,1809.0,63.0
1304,1,17.798126390035055,1873.0,64.0
1305,1,18.9560066698406,1940.0,67.0
1306,2,11.965387490691544,2008.0,68.0
1307,0,9.958241213596866,2078.0,70.0
1308,1,14.389200556194814,2149.0,71.0
1309,0,16.994631513951404,2221.0,72.0
1310,0,19.303368902172767,2295.0,74.0
1311,0,16.61777049412725,2372.0,77.0
